,date,time,temp,humid,windspeed,condition
2018-01-07 21:00:00,2018-01-07,21:00:00,36,70,12,Mostly Cloudy
2018-01-07 21:30:00,2018-01-07,21:30:00,36,65,12,Mostly Cloudy
2018-01-07 22:00:00,2018-01-07,22:00:00,36,65,12,Mostly Cloudy
2018-01-07 22:30:00,2018-01-07,22:30:00,34,70,12,Partly Cloudy
2018-01-07 23:00:00,2018-01-07,23:00:00,34,75,12,Partly Cloudy
2018-01-07 23:30:00,2018-01-07,23:30:00,36,65,12,Partly Cloudy
2018-01-08 00:00:00,2018-01-08,00:00:00,39,87,20,Mostly Cloudy
2018-01-08 00:30:00,2018-01-08,00:30:00,39,93,20,Mostly Cloudy
2018-01-08 01:00:00,2018-01-08,01:00:00,32,75,12,Partly Cloudy
2018-01-08 01:30:00,2018-01-08,01:30:00,32,75,10,Partly Cloudy
2018-01-08 02:00:00,2018-01-08,02:00:00,30,80,12,Partly Cloudy
2018-01-08 02:30:00,2018-01-08,02:30:00,28,86,10,Partly Cloudy
2018-01-08 03:00:00,2018-01-08,03:00:00,28,80,12,Partly Cloudy
2018-01-08 03:30:00,2018-01-08,03:30:00,28,80,12,Partly Cloudy
2018-01-08 04:00:00,2018-01-08,04:00:00,28,86,12,Partly Cloudy
2018-01-08 04:30:00,2018-01-08,04:30:00,28,80,10,Partly Cloudy
2018-01-08 05:00:00,2018-01-08,05:00:00,32,75,12,Partly Cloudy
2018-01-08 05:30:00,2018-01-08,05:30:00,30,75,10,Partly Cloudy
2018-01-08 06:00:00,2018-01-08,06:00:00,28,80,8,Partly Cloudy
2018-01-08 06:30:00,2018-01-08,06:30:00,28,80,7,Partly Cloudy
2018-01-08 07:00:00,2018-01-08,07:00:00,28,80,8,Partly Cloudy
2018-01-08 07:30:00,2018-01-08,07:30:00,28,80,8,Partly Cloudy
2018-01-08 08:00:00,2018-01-08,08:00:00,28,80,7,Partly Cloudy
2018-01-08 08:30:00,2018-01-08,08:30:00,30,75,7,Partly Cloudy
2018-01-08 09:00:00,2018-01-08,09:00:00,28,80,8,Fair
2018-01-08 09:30:00,2018-01-08,09:30:00,30,75,7,Fair
2018-01-08 10:00:00,2018-01-08,10:00:00,30,75,8,Fair
2018-01-08 10:30:00,2018-01-08,10:30:00,30,80,9,Fair
2018-01-08 11:00:00,2018-01-08,11:00:00,34,75,10,Partly Cloudy
2018-01-08 11:30:00,2018-01-08,11:30:00,37,70,12,Partly Cloudy
2018-01-08 12:00:00,2018-01-08,12:00:00,41,57,13,Fair
2018-01-08 12:30:00,2018-01-08,12:30:00,41,57,14,Fair
2018-01-08 13:00:00,2018-01-08,13:00:00,41,61,15,Fair
2018-01-08 13:30:00,2018-01-08,13:30:00,41,61,15,Fair
2018-01-08 14:00:00,2018-01-08,14:00:00,41,65,15,Fair
2018-01-08 14:30:00,2018-01-08,14:30:00,41,70,14,Partly Cloudy
2018-01-08 15:00:00,2018-01-08,15:00:00,41,76,15,Partly Cloudy
2018-01-08 15:30:00,2018-01-08,15:30:00,41,70,17,Partly Cloudy
2018-01-08 16:00:00,2018-01-08,16:00:00,39,75,16,Mostly Cloudy
2018-01-08 16:30:00,2018-01-08,16:30:00,39,75,12,Mostly Cloudy
2018-01-08 17:00:00,2018-01-08,17:00:00,39,75,13,Mostly Cloudy
2018-01-08 17:30:00,2018-01-08,17:30:00,39,75,12,Mostly Cloudy
2018-01-08 18:00:00,2018-01-08,18:00:00,39,81,15,Mostly Cloudy
2018-01-08 18:30:00,2018-01-08,18:30:00,39,81,13,Mostly Cloudy
2018-01-08 19:00:00,2018-01-08,19:00:00,39,81,18,Mostly Cloudy
2018-01-08 19:30:00,2018-01-08,19:30:00,39,81,17,Mostly Cloudy
2018-01-08 20:00:00,2018-01-08,20:00:00,39,87,15,Mostly Cloudy
2018-01-08 20:30:00,2018-01-08,20:30:00,39,81,14,Mostly Cloudy
2018-01-08 21:00:00,2018-01-08,21:00:00,39,87,17,Mostly Cloudy
2018-01-08 21:30:00,2018-01-08,21:30:00,39,87,18,Mostly Cloudy
2018-01-08 22:00:00,2018-01-08,22:00:00,39,87,16,Mostly Cloudy
2018-01-08 22:30:00,2018-01-08,22:30:00,39,87,18,Mostly Cloudy
2018-01-08 23:00:00,2018-01-08,23:00:00,39,87,22,Mostly Cloudy / Windy
2018-01-08 23:30:00,2018-01-08,23:30:00,39,87,23,Mostly Cloudy / Windy
2018-01-09 00:00:00,2018-01-09,00:00:00,43,93,8,Mostly Cloudy
2018-01-09 00:30:00,2018-01-09,00:30:00,43,93,10,Mostly Cloudy
2018-01-09 01:00:00,2018-01-09,01:00:00,39,93,14,Mostly Cloudy
2018-01-09 01:30:00,2018-01-09,01:30:00,39,93,15,Mostly Cloudy
2018-01-09 02:00:00,2018-01-09,02:00:00,39,87,17,Mostly Cloudy
2018-01-09 02:30:00,2018-01-09,02:30:00,39,93,17,Mostly Cloudy
2018-01-09 03:00:00,2018-01-09,03:00:00,39,87,15,Mostly Cloudy
2018-01-09 03:30:00,2018-01-09,03:30:00,39,87,21,Mostly Cloudy / Windy
2018-01-09 04:00:00,2018-01-09,04:00:00,39,93,14,Mostly Cloudy
2018-01-09 04:30:00,2018-01-09,04:30:00,39,93,16,Mostly Cloudy
2018-01-09 05:00:00,2018-01-09,05:00:00,39,93,16,Light Drizzle
2018-01-09 05:30:00,2018-01-09,05:30:00,39,100,16,Light Drizzle
2018-01-09 06:00:00,2018-01-09,06:00:00,39,100,16,Light Drizzle
2018-01-09 06:30:00,2018-01-09,06:30:00,41,93,12,Light Drizzle
2018-01-09 07:00:00,2018-01-09,07:00:00,41,93,23,Light Drizzle / Windy
2018-01-09 07:30:00,2018-01-09,07:30:00,41,93,17,Light Drizzle
2018-01-09 08:00:00,2018-01-09,08:00:00,41,93,18,Light Drizzle
2018-01-09 08:30:00,2018-01-09,08:30:00,41,93,28,Light Drizzle / Windy
2018-01-09 09:00:00,2018-01-09,09:00:00,41,93,26,Light Drizzle / Windy
2018-01-09 09:30:00,2018-01-09,09:30:00,41,93,23,Light Drizzle / Windy
2018-01-09 10:00:00,2018-01-09,10:00:00,41,93,21,Light Drizzle / Windy
2018-01-09 10:30:00,2018-01-09,10:30:00,41,93,20,Light Drizzle
2018-01-09 11:00:00,2018-01-09,11:00:00,41,93,22,Light Drizzle / Windy
2018-01-09 11:30:00,2018-01-09,11:30:00,41,93,21,Light Drizzle / Windy
2018-01-09 12:00:00,2018-01-09,12:00:00,41,100,24,Light Drizzle / Windy
2018-01-09 12:30:00,2018-01-09,12:30:00,41,100,22,Light Drizzle / Windy
2018-01-09 13:00:00,2018-01-09,13:00:00,43,93,23,Light Drizzle / Windy
2018-01-09 13:30:00,2018-01-09,13:30:00,43,93,21,Light Drizzle / Windy
2018-01-09 14:00:00,2018-01-09,14:00:00,43,93,18,Light Drizzle
2018-01-09 14:30:00,2018-01-09,14:30:00,43,93,17,Light Drizzle
2018-01-09 15:00:00,2018-01-09,15:00:00,43,100,17,Light Drizzle
2018-01-09 15:30:00,2018-01-09,15:30:00,43,100,21,Light Drizzle / Windy
2018-01-09 16:00:00,2018-01-09,16:00:00,45,93,21,Light Drizzle / Windy
2018-01-09 16:30:00,2018-01-09,16:30:00,45,93,24,Light Drizzle / Windy
2018-01-09 17:00:00,2018-01-09,17:00:00,45,93,28,Light Drizzle / Windy
2018-01-09 17:30:00,2018-01-09,17:30:00,45,93,28,Light Drizzle / Windy
2018-01-09 18:00:00,2018-01-09,18:00:00,45,93,25,Light Rain / Windy
2018-01-09 18:30:00,2018-01-09,18:30:00,45,100,24,Light Rain / Windy
2018-01-09 19:00:00,2018-01-09,19:00:00,46,93,25,Light Rain / Windy
2018-01-09 19:30:00,2018-01-09,19:30:00,46,93,24,Light Rain / Windy
2018-01-09 20:00:00,2018-01-09,20:00:00,46,93,18,Light Rain
2018-01-09 20:30:00,2018-01-09,20:30:00,46,93,12,Light Drizzle
2018-01-09 21:00:00,2018-01-09,21:00:00,46,87,7,Mostly Cloudy
2018-01-09 21:30:00,2018-01-09,21:30:00,45,93,15,Mostly Cloudy
2018-01-09 22:00:00,2018-01-09,22:00:00,45,93,7,Mostly Cloudy
2018-01-09 22:30:00,2018-01-09,22:30:00,45,87,7,Mostly Cloudy
2018-01-09 23:00:00,2018-01-09,23:00:00,43,93,9,Mostly Cloudy
2018-01-09 23:30:00,2018-01-09,23:30:00,43,93,7,Mostly Cloudy
2018-01-10 00:00:00,2018-01-10,00:00:00,41,100,12,Fog
2018-01-10 00:30:00,2018-01-10,00:30:00,39,100,10,Mist
2018-01-10 01:00:00,2018-01-10,01:00:00,43,87,9,Mostly Cloudy
2018-01-10 01:30:00,2018-01-10,01:30:00,41,93,9,Mostly Cloudy
2018-01-10 02:00:00,2018-01-10,02:00:00,41,93,9,Partly Cloudy
2018-01-10 02:30:00,2018-01-10,02:30:00,41,93,8,Partly Cloudy
2018-01-10 03:00:00,2018-01-10,03:00:00,41,87,9,Partly Cloudy
2018-01-10 03:30:00,2018-01-10,03:30:00,39,93,8,Partly Cloudy
2018-01-10 04:00:00,2018-01-10,04:00:00,39,93,6,Partly Cloudy
2018-01-10 04:30:00,2018-01-10,04:30:00,41,93,7,Partly Cloudy
2018-01-10 05:00:00,2018-01-10,05:00:00,41,93,9,Mostly Cloudy
2018-01-10 05:30:00,2018-01-10,05:30:00,41,93,8,Light Rain
2018-01-10 06:00:00,2018-01-10,06:00:00,41,93,7,Mostly Cloudy
2018-01-10 06:30:00,2018-01-10,06:30:00,43,87,9,Light Rain
2018-01-10 07:00:00,2018-01-10,07:00:00,41,93,9,Mostly Cloudy
2018-01-10 07:30:00,2018-01-10,07:30:00,39,93,8,Partly Cloudy
2018-01-10 08:00:00,2018-01-10,08:00:00,39,93,8,Fair
2018-01-10 08:30:00,2018-01-10,08:30:00,39,87,6,Fair
2018-01-10 09:00:00,2018-01-10,09:00:00,37,87,1,Fair
2018-01-10 09:30:00,2018-01-10,09:30:00,34,93,0,Fair
2018-01-10 10:00:00,2018-01-10,10:00:00,32,100,1,Shallow Fog
2018-01-10 10:30:00,2018-01-10,10:30:00,34,93,3,Fog
2018-01-10 11:00:00,2018-01-10,11:00:00,34,100,3,Fair
2018-01-10 11:30:00,2018-01-10,11:30:00,36,100,3,Fair
2018-01-10 12:00:00,2018-01-10,12:00:00,41,93,3,Fair
2018-01-10 12:30:00,2018-01-10,12:30:00,43,87,6,Fair
2018-01-10 13:00:00,2018-01-10,13:00:00,45,87,6,Fair
2018-01-10 13:30:00,2018-01-10,13:30:00,45,81,6,Fair
2018-01-10 14:00:00,2018-01-10,14:00:00,43,87,7,Partly Cloudy
2018-01-10 14:30:00,2018-01-10,14:30:00,43,93,6,Mostly Cloudy
2018-01-10 15:00:00,2018-01-10,15:00:00,43,93,8,Mostly Cloudy
2018-01-10 15:30:00,2018-01-10,15:30:00,43,93,10,Patches of Fog
2018-01-10 16:00:00,2018-01-10,16:00:00,41,93,8,Fog
2018-01-10 16:30:00,2018-01-10,16:30:00,41,93,6,Fog
2018-01-10 17:00:00,2018-01-10,17:00:00,39,100,7,Fog
2018-01-10 17:30:00,2018-01-10,17:30:00,39,100,9,Fog
2018-01-10 18:00:00,2018-01-10,18:00:00,39,100,7,Fog
2018-01-10 18:30:00,2018-01-10,18:30:00,41,100,9,Fog
2018-01-10 19:00:00,2018-01-10,19:00:00,41,93,9,Fog
2018-01-10 19:30:00,2018-01-10,19:30:00,39,100,8,Fog
2018-01-10 20:00:00,2018-01-10,20:00:00,39,100,8,Fog
2018-01-10 20:30:00,2018-01-10,20:30:00,39,100,5,Fog
2018-01-10 21:00:00,2018-01-10,21:00:00,39,100,6,Fog
2018-01-10 21:30:00,2018-01-10,21:30:00,41,100,6,Mist
2018-01-10 22:00:00,2018-01-10,22:00:00,41,100,8,Mostly Cloudy
2018-01-10 22:30:00,2018-01-10,22:30:00,41,100,12,Mist
2018-01-10 23:00:00,2018-01-10,23:00:00,41,100,12,Fog
2018-01-10 23:30:00,2018-01-10,23:30:00,41,100,10,Fog
2018-01-11 00:00:00,2018-01-11,00:00:00,37,93,9,Partly Cloudy
2018-01-11 00:30:00,2018-01-11,00:30:00,37,93,8,Fair
2018-01-11 01:00:00,2018-01-11,01:00:00,39,100,9,Mist
2018-01-11 01:30:00,2018-01-11,01:30:00,39,100,9,Mist
2018-01-11 02:00:00,2018-01-11,02:00:00,39,100,8,Mist
2018-01-11 02:30:00,2018-01-11,02:30:00,39,100,7,Mist
2018-01-11 03:00:00,2018-01-11,03:00:00,37,100,6,Mist
2018-01-11 03:30:00,2018-01-11,03:30:00,36,93,6,Mist
2018-01-11 04:00:00,2018-01-11,04:00:00,34,100,6,Mist
2018-01-11 04:30:00,2018-01-11,04:30:00,34,0,6,Mist
2018-01-11 05:00:00,2018-01-11,05:00:00,36,100,7,Mostly Cloudy
2018-01-11 05:30:00,2018-01-11,05:30:00,36,100,6,Mostly Cloudy
2018-01-11 06:00:00,2018-01-11,06:00:00,36,100,7,Mostly Cloudy
2018-01-11 06:30:00,2018-01-11,06:30:00,36,100,7,Mostly Cloudy
2018-01-11 07:00:00,2018-01-11,07:00:00,34,100,6,Mostly Cloudy
2018-01-11 07:30:00,2018-01-11,07:30:00,34,100,7,Mostly Cloudy
2018-01-11 08:00:00,2018-01-11,08:00:00,34,100,7,Mostly Cloudy
2018-01-11 08:30:00,2018-01-11,08:30:00,34,100,6,Mostly Cloudy
2018-01-11 09:00:00,2018-01-11,09:00:00,34,100,5,Mostly Cloudy
2018-01-11 09:30:00,2018-01-11,09:30:00,32,100,6,Partly Cloudy
2018-01-11 10:00:00,2018-01-11,10:00:00,32,100,6,Partly Cloudy
2018-01-11 10:30:00,2018-01-11,10:30:00,32,100,7,Partly Cloudy
2018-01-11 11:00:00,2018-01-11,11:00:00,34,100,5,Mostly Cloudy
2018-01-11 11:30:00,2018-01-11,11:30:00,34,100,6,Mostly Cloudy
2018-01-11 12:00:00,2018-01-11,12:00:00,36,100,8,Mostly Cloudy
2018-01-11 12:30:00,2018-01-11,12:30:00,37,100,6,Mostly Cloudy
2018-01-11 13:00:00,2018-01-11,13:00:00,39,93,7,Mostly Cloudy
2018-01-11 13:30:00,2018-01-11,13:30:00,39,93,8,Partly Cloudy
2018-01-11 14:00:00,2018-01-11,14:00:00,39,93,8,Mostly Cloudy
2018-01-11 14:30:00,2018-01-11,14:30:00,39,93,7,Mostly Cloudy
2018-01-11 15:00:00,2018-01-11,15:00:00,39,93,6,Mostly Cloudy
2018-01-11 15:30:00,2018-01-11,15:30:00,41,87,5,Partly Cloudy
2018-01-11 16:00:00,2018-01-11,16:00:00,39,93,5,Fair
2018-01-11 16:30:00,2018-01-11,16:30:00,37,93,3,Fair
2018-01-11 17:00:00,2018-01-11,17:00:00,37,93,3,Fog
2018-01-11 17:30:00,2018-01-11,17:30:00,36,100,2,Fog
2018-01-11 18:00:00,2018-01-11,18:00:00,36,100,6,Fog
2018-01-11 18:30:00,2018-01-11,18:30:00,34,100,5,Fog
2018-01-11 19:00:00,2018-01-11,19:00:00,32,100,2,Fog
2018-01-11 19:30:00,2018-01-11,19:30:00,30,100,1,Mist
2018-01-11 20:00:00,2018-01-11,20:00:00,30,93,2,Fair
2018-01-11 20:30:00,2018-01-11,20:30:00,28,100,3,Mist
2018-01-11 21:00:00,2018-01-11,21:00:00,28,100,1,Mist
2018-01-11 21:30:00,2018-01-11,21:30:00,28,93,7,Fair
2018-01-11 22:00:00,2018-01-11,22:00:00,27,100,5,Fair
2018-01-11 22:30:00,2018-01-11,22:30:00,28,93,5,Shallow Fog
2018-01-11 23:00:00,2018-01-11,23:00:00,34,100,8,Mostly Cloudy
2018-01-11 23:30:00,2018-01-11,23:30:00,37,93,6,Mostly Cloudy
2018-01-12 00:00:00,2018-01-12,00:00:00,45,93,20,Mostly Cloudy
2018-01-12 00:30:00,2018-01-12,00:30:00,46,87,22,Mostly Cloudy / Windy
2018-01-12 01:00:00,2018-01-12,01:00:00,37,93,9,Mostly Cloudy
2018-01-12 01:30:00,2018-01-12,01:30:00,37,93,8,Mostly Cloudy
2018-01-12 02:00:00,2018-01-12,02:00:00,39,93,8,Fair
2018-01-12 02:30:00,2018-01-12,02:30:00,39,93,8,Fair
2018-01-12 03:00:00,2018-01-12,03:00:00,39,93,12,Fair
2018-01-12 03:30:00,2018-01-12,03:30:00,41,87,14,Fair
2018-01-12 04:00:00,2018-01-12,04:00:00,41,87,16,Partly Cloudy
2018-01-12 04:30:00,2018-01-12,04:30:00,41,87,14,Partly Cloudy
2018-01-12 05:00:00,2018-01-12,05:00:00,41,87,17,Mostly Cloudy
2018-01-12 05:30:00,2018-01-12,05:30:00,41,87,17,Partly Cloudy
2018-01-12 06:00:00,2018-01-12,06:00:00,41,87,14,Partly Cloudy
2018-01-12 06:30:00,2018-01-12,06:30:00,41,81,14,Mostly Cloudy
2018-01-12 07:00:00,2018-01-12,07:00:00,41,81,15,Partly Cloudy
2018-01-12 07:30:00,2018-01-12,07:30:00,41,81,14,Partly Cloudy
2018-01-12 08:00:00,2018-01-12,08:00:00,41,81,17,Partly Cloudy
2018-01-12 08:30:00,2018-01-12,08:30:00,41,81,18,Partly Cloudy
2018-01-12 09:00:00,2018-01-12,09:00:00,41,81,16,Mostly Cloudy
2018-01-12 09:30:00,2018-01-12,09:30:00,41,81,10,Mostly Cloudy
2018-01-12 10:00:00,2018-01-12,10:00:00,43,76,16,Mostly Cloudy
2018-01-12 10:30:00,2018-01-12,10:30:00,43,81,17,Mostly Cloudy
2018-01-12 11:00:00,2018-01-12,11:00:00,45,76,14,Mostly Cloudy
2018-01-12 11:30:00,2018-01-12,11:30:00,45,81,14,Mostly Cloudy
2018-01-12 12:00:00,2018-01-12,12:00:00,46,76,18,Mostly Cloudy
2018-01-12 12:30:00,2018-01-12,12:30:00,46,71,23,Mostly Cloudy / Windy
2018-01-12 13:00:00,2018-01-12,13:00:00,46,71,21,Mostly Cloudy / Windy
2018-01-12 13:30:00,2018-01-12,13:30:00,46,76,20,Mostly Cloudy
2018-01-12 14:00:00,2018-01-12,14:00:00,46,71,18,Mostly Cloudy
2018-01-12 14:30:00,2018-01-12,14:30:00,46,76,22,Mostly Cloudy / Windy
2018-01-12 15:00:00,2018-01-12,15:00:00,46,76,20,Mostly Cloudy
2018-01-12 15:30:00,2018-01-12,15:30:00,46,71,18,Mostly Cloudy
2018-01-12 16:00:00,2018-01-12,16:00:00,46,81,18,Mostly Cloudy
2018-01-12 16:30:00,2018-01-12,16:30:00,46,81,20,Mostly Cloudy
2018-01-12 17:00:00,2018-01-12,17:00:00,46,81,21,Mostly Cloudy / Windy
2018-01-12 17:30:00,2018-01-12,17:30:00,46,81,17,Mostly Cloudy
2018-01-12 18:00:00,2018-01-12,18:00:00,46,81,14,Mostly Cloudy
2018-01-12 18:30:00,2018-01-12,18:30:00,46,76,18,Mostly Cloudy
2018-01-12 19:00:00,2018-01-12,19:00:00,46,81,22,Mostly Cloudy / Windy
2018-01-12 19:30:00,2018-01-12,19:30:00,46,81,22,Mostly Cloudy / Windy
2018-01-12 20:00:00,2018-01-12,20:00:00,46,87,25,Mostly Cloudy / Windy
2018-01-12 20:30:00,2018-01-12,20:30:00,46,87,26,Mostly Cloudy / Windy
2018-01-12 21:00:00,2018-01-12,21:00:00,46,87,25,Mostly Cloudy / Windy
2018-01-12 21:30:00,2018-01-12,21:30:00,46,87,26,Mostly Cloudy / Windy
2018-01-12 22:00:00,2018-01-12,22:00:00,46,87,23,Mostly Cloudy / Windy
2018-01-12 22:30:00,2018-01-12,22:30:00,46,81,24,Mostly Cloudy / Windy
2018-01-12 23:00:00,2018-01-12,23:00:00,46,81,28,Mostly Cloudy / Windy
2018-01-12 23:30:00,2018-01-12,23:30:00,46,87,28,Mostly Cloudy / Windy
2018-01-13 00:00:00,2018-01-13,00:00:00,45,100,8,Mostly Cloudy
2018-01-13 00:30:00,2018-01-13,00:30:00,45,93,8,Mostly Cloudy
2018-01-13 01:00:00,2018-01-13,01:00:00,46,81,26,Mostly Cloudy / Windy
2018-01-13 01:30:00,2018-01-13,01:30:00,46,87,21,Light Drizzle / Windy
2018-01-13 02:00:00,2018-01-13,02:00:00,45,93,22,Light Drizzle / Windy
2018-01-13 02:30:00,2018-01-13,02:30:00,45,93,22,Light Drizzle / Windy
2018-01-13 03:00:00,2018-01-13,03:00:00,45,93,23,Mostly Cloudy / Windy
2018-01-13 03:30:00,2018-01-13,03:30:00,46,81,22,Mostly Cloudy / Windy
2018-01-13 04:00:00,2018-01-13,04:00:00,46,81,22,Light Drizzle / Windy
2018-01-13 04:30:00,2018-01-13,04:30:00,45,87,22,Mostly Cloudy / Windy
2018-01-13 05:00:00,2018-01-13,05:00:00,45,87,18,Mostly Cloudy
2018-01-13 05:30:00,2018-01-13,05:30:00,45,87,18,Light Drizzle
2018-01-13 06:00:00,2018-01-13,06:00:00,45,87,24,Mostly Cloudy / Windy
2018-01-13 06:30:00,2018-01-13,06:30:00,45,87,21,Mostly Cloudy / Windy
2018-01-13 07:00:00,2018-01-13,07:00:00,45,87,29,Light Drizzle / Windy
2018-01-13 07:30:00,2018-01-13,07:30:00,45,87,24,Light Drizzle / Windy
2018-01-13 08:00:00,2018-01-13,08:00:00,45,93,21,Light Drizzle / Windy
2018-01-13 08:30:00,2018-01-13,08:30:00,45,87,22,Light Drizzle / Windy
2018-01-13 09:00:00,2018-01-13,09:00:00,45,93,24,Light Drizzle / Windy
2018-01-13 09:30:00,2018-01-13,09:30:00,45,93,23,Light Drizzle / Windy
2018-01-13 10:00:00,2018-01-13,10:00:00,45,93,23,Light Drizzle / Windy
2018-01-13 10:30:00,2018-01-13,10:30:00,45,93,23,Light Drizzle / Windy
2018-01-13 11:00:00,2018-01-13,11:00:00,45,93,26,Light Drizzle / Windy
2018-01-13 11:30:00,2018-01-13,11:30:00,45,93,24,Light Drizzle / Windy
2018-01-13 12:00:00,2018-01-13,12:00:00,45,93,23,Light Drizzle / Windy
2018-01-13 12:30:00,2018-01-13,12:30:00,45,93,18,Light Drizzle
2018-01-13 13:00:00,2018-01-13,13:00:00,46,87,18,Light Drizzle
2018-01-13 13:30:00,2018-01-13,13:30:00,45,93,15,Light Drizzle
2018-01-13 14:00:00,2018-01-13,14:00:00,46,87,16,Light Drizzle
2018-01-13 14:30:00,2018-01-13,14:30:00,46,87,16,Light Drizzle
2018-01-13 15:00:00,2018-01-13,15:00:00,46,87,17,Light Drizzle
2018-01-13 15:30:00,2018-01-13,15:30:00,45,93,18,Light Drizzle
2018-01-13 16:00:00,2018-01-13,16:00:00,45,93,18,Light Drizzle
2018-01-13 16:30:00,2018-01-13,16:30:00,46,87,18,Light Drizzle
2018-01-13 17:00:00,2018-01-13,17:00:00,46,87,20,Light Drizzle
2018-01-13 17:30:00,2018-01-13,17:30:00,45,100,20,Light Drizzle
2018-01-13 18:00:00,2018-01-13,18:00:00,45,100,21,Light Drizzle / Windy
2018-01-13 18:30:00,2018-01-13,18:30:00,45,100,17,Light Drizzle
2018-01-13 19:00:00,2018-01-13,19:00:00,46,93,16,Light Drizzle
2018-01-13 19:30:00,2018-01-13,19:30:00,45,100,12,Mostly Cloudy
2018-01-13 20:00:00,2018-01-13,20:00:00,45,100,12,Mostly Cloudy
2018-01-13 20:30:00,2018-01-13,20:30:00,45,100,10,Mostly Cloudy
2018-01-13 21:00:00,2018-01-13,21:00:00,45,93,7,Mostly Cloudy
2018-01-13 21:30:00,2018-01-13,21:30:00,45,100,9,Partly Cloudy
2018-01-13 22:00:00,2018-01-13,22:00:00,45,93,8,Partly Cloudy
2018-01-13 22:30:00,2018-01-13,22:30:00,45,93,8,Partly Cloudy
2018-01-13 23:00:00,2018-01-13,23:00:00,45,93,9,Partly Cloudy
2018-01-13 23:30:00,2018-01-13,23:30:00,45,93,8,Mostly Cloudy
2018-01-14 00:00:00,2018-01-14,00:00:00,48,93,25,Light Drizzle / Windy
2018-01-14 00:30:00,2018-01-14,00:30:00,48,93,22,Light Drizzle / Windy
2018-01-14 01:00:00,2018-01-14,01:00:00,45,93,7,Mostly Cloudy
2018-01-14 01:30:00,2018-01-14,01:30:00,43,100,5,Partly Cloudy
2018-01-14 02:00:00,2018-01-14,02:00:00,43,93,6,Partly Cloudy
2018-01-14 02:30:00,2018-01-14,02:30:00,41,93,8,Fair
2018-01-14 03:00:00,2018-01-14,03:00:00,39,93,5,Fair
2018-01-14 03:30:00,2018-01-14,03:30:00,36,100,5,Fair
2018-01-14 04:00:00,2018-01-14,04:00:00,34,100,3,Fair
2018-01-14 04:30:00,2018-01-14,04:30:00,36,100,7,Fair
2018-01-14 05:00:00,2018-01-14,05:00:00,37,93,8,Fair
2018-01-14 05:30:00,2018-01-14,05:30:00,37,93,8,Fair
2018-01-14 06:00:00,2018-01-14,06:00:00,37,93,8,Fair
2018-01-14 06:30:00,2018-01-14,06:30:00,37,93,7,Fair
2018-01-14 07:00:00,2018-01-14,07:00:00,39,87,7,Fair
2018-01-14 07:30:00,2018-01-14,07:30:00,39,87,7,Fair
2018-01-14 08:00:00,2018-01-14,08:00:00,36,87,6,Fair
2018-01-14 08:30:00,2018-01-14,08:30:00,34,87,7,Fair
2018-01-14 09:00:00,2018-01-14,09:00:00,37,93,5,Fair
2018-01-14 09:30:00,2018-01-14,09:30:00,32,93,6,Fair
2018-01-14 10:00:00,2018-01-14,10:00:00,36,100,7,Fair
2018-01-14 10:30:00,2018-01-14,10:30:00,37,93,7,Fair
2018-01-14 11:00:00,2018-01-14,11:00:00,39,93,6,Fair
2018-01-14 11:30:00,2018-01-14,11:30:00,41,87,5,Partly Cloudy
2018-01-14 12:00:00,2018-01-14,12:00:00,43,87,5,Partly Cloudy
2018-01-14 12:30:00,2018-01-14,12:30:00,45,81,6,Partly Cloudy
2018-01-14 13:00:00,2018-01-14,13:00:00,46,76,8,Mostly Cloudy
2018-01-14 13:30:00,2018-01-14,13:30:00,46,76,13,Mostly Cloudy
2018-01-14 14:00:00,2018-01-14,14:00:00,46,76,16,Mostly Cloudy
2018-01-14 14:30:00,2018-01-14,14:30:00,46,76,16,Mostly Cloudy
2018-01-14 15:00:00,2018-01-14,15:00:00,46,71,15,Mostly Cloudy
2018-01-14 15:30:00,2018-01-14,15:30:00,46,71,17,Mostly Cloudy
2018-01-14 16:00:00,2018-01-14,16:00:00,46,71,18,Cloudy
2018-01-14 16:30:00,2018-01-14,16:30:00,46,76,16,Mostly Cloudy
2018-01-14 17:00:00,2018-01-14,17:00:00,46,81,20,Mostly Cloudy
2018-01-14 17:30:00,2018-01-14,17:30:00,46,81,18,Mostly Cloudy
2018-01-14 18:00:00,2018-01-14,18:00:00,46,81,17,Mostly Cloudy
2018-01-14 18:30:00,2018-01-14,18:30:00,46,81,20,Light Rain
2018-01-14 19:00:00,2018-01-14,19:00:00,45,87,20,Light Rain
2018-01-14 19:30:00,2018-01-14,19:30:00,45,87,21,Light Rain / Windy
2018-01-14 20:00:00,2018-01-14,20:00:00,45,87,22,Light Drizzle / Windy
2018-01-14 20:30:00,2018-01-14,20:30:00,46,87,24,Light Drizzle / Windy
2018-01-14 21:00:00,2018-01-14,21:00:00,46,87,24,Mostly Cloudy / Windy
2018-01-14 21:30:00,2018-01-14,21:30:00,46,93,23,Light Drizzle / Windy
2018-01-14 22:00:00,2018-01-14,22:00:00,46,93,24,Light Drizzle / Windy
2018-01-14 22:30:00,2018-01-14,22:30:00,46,93,23,Light Drizzle / Windy
2018-01-14 23:00:00,2018-01-14,23:00:00,48,87,21,Light Drizzle / Windy
2018-01-14 23:30:00,2018-01-14,23:30:00,48,93,24,Light Drizzle / Windy
2018-01-15 00:00:00,2018-01-15,00:00:00,37,87,24,Mostly Cloudy / Windy
